zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
14,-0.45917704168724294,0.10074059,0.43115234375,-0.09489563,0.09492831,0.03381547,0.09524187,0.11870335570647525,1.8674755,5.714724129971071,20.78447,0.9950065016746521,0.007436239495376392,0.00762074406366775,0.17919998,194,0.18813059,1.0612282,1.9818175,0.2000172
12,-0.3179230419921284,0.10122288,0.4384765625,-0.09503603,0.095125094,0.034845732,0.096104875,0.1886364531544688,2.0192716,5.622278065979529,20.983955,0.9950394034385681,0.008444288167503738,0.009524322414380296,0.18443033,194,0.20439649,1.0641028,2.1487126,0.23047492
6,-0.3866149112377131,0.101290815,0.4306640625,-0.09495796,0.095019415,0.035253555,0.09536287,0.044045481800293926,1.890834,5.650984097284027,21.01213,0.9967514872550964,0.0059400536517726305,0.00633644302390808,0.18840273,194,0.19152412,1.0660013,2.0156314,0.22764166
8,-0.4520613838767007,0.10109481,0.43115234375,-0.09512636,0.09514569,0.03422186,0.095544346,0.08024263145533342,2.0344353,5.679872944492003,20.93089,0.9957922697067261,0.007788131222928264,0.008310629683077825,0.18728735,194,0.20567085,1.0625265,2.1616414,0.21403459
4,-0.542562899347014,0.1017611,0.43017578125,-0.09543395,0.09544057,0.035322566,0.096111044,0.05788711205543327,1.8998368,5.7801237578814515,21.2077,0.994642972946167,0.008036726095474796,0.007887810790220025,0.1872885,195,0.19332948,1.0662248,2.0256531,0.19782881
6,-0.1843957267727374,0.101813056,0.4296875,-0.09553625,0.09555944,0.03519549,0.09661403,0.04449082993072618,2.5024052,5.493907985268314,21.229359,0.9978274703025818,0.004700825210277315,0.006594306232658956,0.20036447,195,0.25477752,1.0654422,2.666168,0.27173594
6,-0.369208984067368,0.10078846,0.43359375,-0.09460286,0.094638065,0.034765095,0.09536873,0.08150655586463049,2.227799,5.5725376748645195,20.804226,0.9963202476501465,0.0077325209978905745,0.008210772269677792,0.19370791,193,0.22453643,1.0649886,2.3725805,0.2438362
10,-0.518276046829838,0.101093285,0.42626953125,-0.09489288,0.09491585,0.03485963,0.095970646,0.04606710205802553,1.864331,5.762349145913966,20.930258,0.9950353503227234,0.008119937605428952,0.008074721657456931,0.1864373,194,0.18847135,1.0650833,1.9856677,0.20055844
8,-0.45939457845590104,0.1016449,0.43115234375,-0.09516945,0.09519157,0.03569961,0.095847204,0.053801798388339525,2.0783708,5.690175695447747,21.159294,0.9958705902099609,0.007377336665906763,0.007425862423499236,0.19794157,194,0.2112558,1.0677931,2.2192702,0.21781877
10,-0.4110247481170566,0.10180071,0.4248046875,-0.095677644,0.09571482,0.03477319,0.09624541,0.08417661381676615,1.9662211,5.678268909508409,21.224213,0.9966027736663818,0.00604020119488446,0.006100453825459631,0.1892452,195,0.20016271,1.0635835,2.0912404,0.21974374
8,-0.3783827375562536,0.101232514,0.4306640625,-0.094722,0.094775215,0.035717815,0.095796764,0.06422128343731702,2.2791767,5.582195130171593,20.98795,0.996039628982544,0.008539352477191344,0.009008660267089635,0.20193465,193,0.2307268,1.0681328,2.4344635,0.24941194
10,-0.3931018566240265,0.10126332,0.42822265625,-0.09512531,0.095141836,0.034719404,0.0966164,0.05201655270980032,1.9295561,5.741714425177152,21.000727,0.9965529441833496,0.0064657233515538915,0.006474244463082361,0.18919055,194,0.19539326,1.0643406,2.053705,0.20243914
4,-0.387178426673517,0.101221204,0.4267578125,-0.095508344,0.0955176,0.03352445,0.09643173,0.10906982833930703,2.0097184,5.675931810675799,20.98326,0.9965632557868958,0.005851192291031132,0.006091680463094019,0.18569252,195,0.20342611,1.0597126,2.1297238,0.21060003
8,-0.2983122254767103,0.10143959,0.4267578125,-0.095373824,0.095417686,0.034551732,0.09556278,0.1250389642332169,1.9149257,5.676936751192748,21.073898,0.9970382452011108,0.005069855314468845,0.005098787005352439,0.18748686,195,0.19424927,1.063111,2.0357785,0.21911229
12,-0.17597437819735795,0.10081553,0.4326171875,-0.09494157,0.09497909,0.033909705,0.09480112,0.09216131866332057,2.2040882,5.595352941150657,20.815403,0.9980635643005371,0.003929102669172345,0.003940999060748757,0.19959113,194,0.22220631,1.0614496,2.3395286,0.23231788
12,-0.3088917645042679,0.101496205,0.43212890625,-0.09526498,0.09531061,0.035015196,0.0956922,0.06613455211557362,2.1048937,5.626177835881741,21.097431,0.9975473880767822,0.005160114278092312,0.0052182143053431645,0.20029445,195,0.21363872,1.0648993,2.2415,0.23120408
12,-0.3968777097709384,0.10134251,0.4287109375,-0.09494375,0.09496719,0.035439946,0.09577404,0.07161748179240131,1.9715363,5.72296735735395,21.033583,0.9967333674430847,0.005642624869794082,0.005673502835677173,0.19266659,194,0.19980043,1.0671319,2.1038892,0.21133634
2,-0.4984219357992177,0.100963704,0.4345703125,-0.09489089,0.09490579,0.034487505,0.09594156,0.10469802946731793,1.8942318,5.7116262965969815,20.876637,0.9946426749229431,0.008691712953404996,0.008661414718145905,0.18451753,194,0.19124866,1.0638307,2.015142,0.20650698
6,-0.32198106156604167,0.10129292,0.43017578125,-0.09501411,0.09507674,0.03510807,0.09596516,0.05562253867507073,2.2440498,5.524404543794187,21.013004,0.9972080588340759,0.006266007644242765,0.006639958470662609,0.19723532,194,0.22730637,1.0653807,2.3907673,0.2614373
4,-0.43659128609786535,0.10125408,0.4345703125,-0.09496487,0.0949797,0.03512924,0.09517446,0.028036919999313334,2.0675113,5.679103573873004,20.996893,0.9967433214187622,0.005821882033223383,0.005816046045710613,0.1946829,194,0.20934397,1.0660602,2.2040915,0.21866171
6,-0.48592046207417283,0.10216065,0.4375,-0.09578768,0.095809154,0.03551785,0.0972714,0.06816062479061923,2.0731316,5.673490469887828,21.374563,0.9951632022857666,0.009125096117062513,0.009310363929944603,0.19826993,196,0.21179245,1.0662931,2.210566,0.22158158
14,-0.3922128998550001,0.10128767,0.42236328125,-0.09488524,0.09497677,0.03543987,0.096282676,0.12070807151823211,2.001578,5.615713448187254,21.010826,0.995266318321228,0.00925463544769287,0.009574820706087417,0.19417933,194,0.20273519,1.0664468,2.1345766,0.23288994
8,-0.4582457894776928,0.10129784,0.4365234375,-0.09488316,0.09489679,0.03547445,0.095473826,0.08176743685893512,1.9697925,5.755260973968477,21.015045,0.9958128333091736,0.006872085763133928,0.006947647965636971,0.1936653,194,0.19953573,1.0674527,2.1026604,0.20623137
10,-0.44754609538058787,0.10140094,0.42431640625,-0.09526583,0.09529799,0.03473575,0.09559269,0.14451105989770519,1.9051042,5.73346059650463,21.057844,0.9945982098579407,0.008655761204577147,0.008748475487573466,0.18759301,195,0.19317935,1.0640407,2.0271084,0.20373154
8,-0.4461022640652974,0.10197211,0.43408203125,-0.0954906,0.095513895,0.0357751,0.09651134,0.08647988484882305,2.0835,5.689881230768712,21.295742,0.9952754974365234,0.00902227271162529,0.009143062404973092,0.20071204,195,0.21245888,1.0676155,2.2243767,0.22230753
8,-0.29318378082794316,0.10126352,0.4306640625,-0.09520757,0.09525235,0.034493767,0.09578659,0.061132387925190164,2.1030948,5.57810808483774,21.000809,0.9971619844436646,0.006741839697337135,0.0067909851619128775,0.195741,194,0.2129668,1.0631078,2.2358167,0.24040142
10,-0.2518989271015766,0.10196462,0.4345703125,-0.09587705,0.0959468,0.0347041,0.09765163,0.12114970839998217,2.1005774,5.542231698923448,21.292614,0.9969555735588074,0.006393833642074171,0.006513886998996571,0.19614209,196,0.21418458,1.0627204,2.2323265,0.25000817
18,-0.13695444119222078,0.10077495,0.42822265625,-0.09434464,0.094533116,0.035421457,0.09547514,0.22990859718461315,2.007252,5.542029280847586,20.798649,0.994356095790863,0.009813610225970925,0.009616983753222744,0.1936312,193,0.20228072,1.066028,2.1397867,0.25318548
4,-0.4682100712244237,0.10048141,0.43408203125,-0.09426347,0.094277084,0.034798153,0.09601854,0.10812607791268322,1.9665985,5.716851558501053,20.677662,0.9954269528388977,0.007411184017318944,0.00767039996233321,0.18679468,193,0.1976066,1.0658095,2.0960193,0.2095072
12,-0.4657776167529706,0.101795085,0.43115234375,-0.095694,0.09574085,0.034711633,0.09682132,0.1327381228577058,1.8420104,5.746274887020953,21.221865,0.9944506883621216,0.0080550925440633,0.008162349992091134,0.18172196,195,0.1875076,1.0632356,1.9584911,0.1996038
10,-0.3662245865513323,0.10178469,0.4267578125,-0.09546904,0.09550847,0.035295703,0.09657641,0.07878297944558225,2.1424353,5.61410838343836,21.217533,0.9968340992927551,0.006451684467185581,0.006679842906195339,0.1953842,195,0.21806712,1.0657138,2.283223,0.23593894
6,-0.5497579620938713,0.10108185,0.4306640625,-0.09485489,0.094863914,0.034929775,0.09509632,0.10561335660469992,1.9701724,5.729441549241773,20.925522,0.993657112121582,0.01041677655839427,0.011109602933319461,0.18398926,194,0.19914867,1.0655458,2.099309,0.2043277
8,-0.405599046015773,0.101258025,0.42822265625,-0.09505819,0.09508628,0.034887373,0.09655625,0.07832422109774331,2.0620928,5.6599224057857915,20.99853,0.9965000748634338,0.006544915590008831,0.006700154867078755,0.19460216,194,0.20880343,1.0649068,2.1959364,0.22171743
6,-0.5118487600217607,0.101040795,0.43505859375,-0.094944015,0.09495348,0.034566995,0.09518515,0.07768751980928795,1.9818772,5.719831644845329,20.908527,0.9946192502975464,0.00963518115737944,0.01011705426348723,0.1873087,194,0.20025045,1.0641084,2.1089323,0.2060571
7,-0.46793565051597197,0.10055541,0.43212890625,-0.094597176,0.09462368,0.03409934,0.09549912,0.08293441803523356,1.8858166,5.687584613216319,20.70813,0.9956586360931396,0.0068532401013580695,0.007001920695258009,0.18193066,193,0.18962906,1.0626876,2.004034,0.21081972
6,-0.3798489287035647,0.1018138,0.43310546875,-0.09566584,0.09569164,0.034843873,0.096839264,0.10097903636130287,1.8835933,5.716178093761391,21.22967,0.9967252612113953,0.004958953201230633,0.0049659930302597246,0.18865648,195,0.1917758,1.063978,2.0041018,0.2088105
8,-0.24505548623037887,0.101907045,0.4296875,-0.095399864,0.09544493,0.035831712,0.09611323,0.0427315997624128,2.3452706,5.504332132588315,21.268574,0.9969068765640259,0.0075852084318175335,0.007946680408016858,0.20932265,195,0.23899959,1.0677052,2.5040574,0.27118093
14,-0.3262723955876603,0.101310134,0.43408203125,-0.09498507,0.095061444,0.035236064,0.09529294,0.08512085428274739,2.0631838,5.618964784545165,21.020145,0.9966023564338684,0.007319477359384286,0.007427141626913587,0.19625941,194,0.20902143,1.0657332,2.1988034,0.23277959
4,-0.5114887732770392,0.10101319,0.43408203125,-0.09461248,0.094638824,0.035385653,0.094843894,0.04209780993624627,1.9000098,5.750437060995996,20.897104,0.995483934879303,0.006849622557958985,0.0068772467676883955,0.18623486,193,0.19192605,1.0673547,2.0279844,0.20577948
8,-0.42376188804656234,0.100947544,0.42919921875,-0.09451384,0.094551,0.035461828,0.09529698,0.05282040409810498,2.0818393,5.615045712105984,20.869953,0.9960054755210876,0.008365853922592528,0.008291695425339883,0.19682872,193,0.21015657,1.0676519,2.2226796,0.23566163
10,-0.46594039941938536,0.10040695,0.43115234375,-0.0943079,0.09434708,0.034461234,0.09557879,0.1456485507461655,1.9105171,5.684728688612116,20.647026,0.9942048788070679,0.009551576598560435,0.009585332453636897,0.18311742,193,0.1918292,1.0642295,2.0332289,0.21204013
6,-0.3769937251138833,0.102073915,0.4248046875,-0.095641956,0.095677435,0.03566091,0.09517573,0.015530518247382127,1.9339304,5.659216917191618,21.338285,0.9975019097328186,0.004337222209223245,0.00443298493870674,0.19194046,195,0.19740385,1.0668546,2.0632226,0.22694078
4,-0.42562616662309694,0.10151194,0.431640625,-0.09544945,0.09547159,0.034555413,0.096334904,0.046049650828670435,1.9188265,5.676349576368999,21.103971,0.9967325925827026,0.005789801902843384,0.0059379989307947086,0.18949373,195,0.19478379,1.0632685,2.040228,0.21601522
6,-0.49277917390551407,0.10140999,0.4287109375,-0.09529485,0.09531234,0.034682542,0.09677694,0.07938698439777184,1.9510806,5.698161161684733,21.061604,0.9954016208648682,0.007671785777251644,0.007890013724739619,0.18666747,195,0.19785905,1.0639753,2.0759017,0.21037732
18,-0.3631345536744388,0.10108518,0.43017578125,-0.09468989,0.09477298,0.035384145,0.09612042,0.1115304724582595,2.1537123,5.601845146366587,20.9269,0.9957094192504883,0.00887972833035554,0.009169388972119264,0.19746462,193,0.2177084,1.0666033,2.2971568,0.23737639
12,-0.2880579377178534,0.10178028,0.42822265625,-0.09568219,0.09574041,0.03470079,0.09646527,0.09304272591607905,1.9467182,5.605695055994232,21.215694,0.9976798295974731,0.004145759183781851,0.004091050736589458,0.191156,195,0.19813752,1.0630859,2.0695288,0.23696803
20,-0.17403039578833424,0.10195737,0.42919921875,-0.09532684,0.09539296,0.036167677,0.095712505,0.023102213313080478,2.041979,5.678140842440532,21.289585,0.9990448951721191,0.002117606800338174,0.0020634429128160276,0.20315781,195,0.20819482,1.0688145,2.1824968,0.22549362
10,-0.3966772250694093,0.101575546,0.435546875,-0.09531878,0.09538497,0.035098746,0.09616259,0.07561714717791762,1.9292166,5.638944053128887,21.130428,0.9962825179100037,0.006832519246788292,0.0069428091099191305,0.19113228,195,0.19596124,1.064901,2.0544248,0.22981586
2,-0.3925241490389517,0.101724565,0.435546875,-0.09595379,0.095958084,0.033775076,0.0979058,0.09814789456483776,2.0892832,5.6465040872736605,21.192472,0.9953718185424805,0.00868047559213929,0.008835398718766986,0.19946857,196,0.21253142,1.0600938,2.214836,0.21692303
16,-0.284671552722108,0.10220253,0.4228515625,-0.09554024,0.095607206,0.036296286,0.09551306,0.06753607281438752,2.1312404,5.575533817564516,21.392092,0.9971240162849426,0.006845009600001262,0.006833488257172406,0.20829001,195,0.21781814,1.0689836,2.2782607,0.2515131
14,-0.47755023486582315,0.10174669,0.43505859375,-0.095358476,0.09539951,0.03548451,0.09496632,0.06565785747181507,1.904023,5.714901885425405,21.201694,0.9950652122497559,0.008580658467614669,0.008612260915408879,0.18655503,195,0.19372804,1.0665327,2.0307028,0.21154237
10,-0.3661273920841457,0.101288125,0.4248046875,-0.09509581,0.09513022,0.034872204,0.095399074,0.09285917169221472,2.0045288,5.679319974175526,21.011013,0.9964514970779419,0.006768863461054741,0.0070423482737693435,0.18707196,194,0.20303495,1.0647314,2.1342845,0.21594831
12,-0.26005912164893097,0.099878095,0.42822265625,-0.09377456,0.09381005,0.034379747,0.09393565,0.03901002938489513,1.9884912,5.686442731459186,20.4301,0.9981265664100647,0.004103295117776711,0.0040894241911152845,0.19581977,192,0.19860671,1.0646844,2.1171155,0.21290606
4,-0.4309678716113474,0.10097273,0.4208984375,-0.09481565,0.09483443,0.034720093,0.095517,0.06719731258539378,2.0966227,5.632961406927414,20.880367,0.9961526989936829,0.007745747248319111,0.008121724686464445,0.19286034,194,0.21170172,1.0647265,2.2323296,0.22809201
12,-0.24323112543913483,0.10158743,0.42578125,-0.09541874,0.0954525,0.034860756,0.09639266,0.08076274637304422,2.5850875,5.439300346562028,21.135372,0.9953381419181824,0.009489093379725814,0.014513336438853093,0.19795272,195,0.2626124,1.064272,2.7512364,0.28036153
8,0.04280233552278334,0.1223507,0.40234375,-0.11597657,0.116003156,0.038976006,0.11653678,-0.014530593790250023,1.9957275,5.612511291778498,30.657932,0.9993107318878174,0.0017615908283544499,0.0016300621757911456,0.24111772,237,0.24417867,1.0547187,2.1049314,0.26010674
2,-0.13113198311915397,0.12289219,0.39990234375,-0.11678178,0.11681068,0.03826886,0.11768228,0.1076601118863278,1.9617919,5.577608877549368,30.929901,0.9987541437149048,0.0023015507346283493,0.002350042873622348,0.2230074,239,0.24108891,1.052063,2.0639286,0.27068493
4,-0.27682408444874973,0.123041384,0.412109375,-0.11681059,0.11681481,0.038658325,0.11753109,0.04138251191540026,2.1782608,5.571583584407088,31.005045,0.9975773692131042,0.0055075307327512694,0.005667580804251507,0.23239112,239,0.26801622,1.053303,2.2943685,0.27189848
6,-0.16730482972901628,0.122771144,0.4169921875,-0.116629064,0.11667515,0.038346,0.116550565,0.012210189645479043,1.9140751,5.601882322397661,30.869,0.9988377094268799,0.002908759423034056,0.0028923960988432237,0.22872591,238,0.23499319,1.0522475,2.0140808,0.26089197
4,-0.18977324815739127,0.12339791,0.4150390625,-0.116987616,0.11703028,0.03925482,0.11821602,0.11339650043064971,1.9993414,5.575911192189794,31.184984,0.9978991746902466,0.004109870215014911,0.004100290276947374,0.23336542,239,0.24671455,1.0544101,2.1081257,0.269155
6,-0.08319607688806885,0.12507898,0.40576171875,-0.11844763,0.11850626,0.040185936,0.11782593,0.054383294230607615,1.9919299,5.612468133108198,32.04045,0.9988977313041687,0.0027810127457717822,0.0027207202066080113,0.2416048,242,0.24914855,1.0554631,2.1024084,0.27161577
6,-0.21746003161989957,0.12452112,0.41650390625,-0.118133865,0.11815715,0.03936876,0.12037191,0.1298745061178682,1.8745568,5.675761344605239,31.755283,0.9973727464675903,0.004644092923376798,0.00461952496984912,0.23033443,241,0.2334219,1.0538602,1.9755208,0.24538538
4,-0.3692024473186928,0.12212261,0.416015625,-0.11560853,0.11563156,0.039352234,0.11586575,-0.022805126013317308,2.1717157,5.545113086093334,30.54373,0.9965196251869202,0.007709845643941129,0.007661996972756068,0.23555236,236,0.26521558,1.0561357,2.2936263,0.28482565
6,-0.24426752901247228,0.12271468,0.4111328125,-0.11617684,0.116211936,0.03952007,0.11687631,0.10785170479298982,1.8894817,5.627826354381314,30.840614,0.9979673624038696,0.003522869715594687,0.003450230203723033,0.22862896,237,0.23186715,1.0559559,1.9952095,0.2612574
6,0.1913920993046725,0.123467304,0.41162109375,-0.11667335,0.11670395,0.04039188,0.116359964,-0.053469848903556466,2.8467426,5.301828495654619,31.22007,0.9960687756538391,0.006962215983644311,0.006869141941673573,0.2521883,238,0.35147965,1.0579531,3.0117202,0.37592432
8,-0.05824348697288384,0.12411469,0.4013671875,-0.11736741,0.1174082,0.040365186,0.11725189,0.05697740879411312,1.9010782,5.656899047462194,31.548328,0.9991540908813477,0.0015620413961680319,0.0014667232934246698,0.22869149,240,0.23595174,1.0571212,2.00967,0.25744745
12,-0.14578834661871864,0.123841934,0.41259765625,-0.11683357,0.11692634,0.041069962,0.11820023,0.10574429772597739,1.935801,5.6561587193279514,31.409817,0.9984749555587769,0.0026983101751779028,0.00252879154983455,0.23172918,239,0.23973334,1.0591449,2.0502937,0.26223812
